Description,Price,Location,Beds,Baths,Area,Developer,Tags,Property type,Cashback,Location depth,Emirate,Specific location,District,Verified,SuperAgent,First Sale,New,Net price,Cashback percent,Price per sqft,Price_M
Villa - 5 Bedrooms - 4 Bathrooms for sale in Meadows 3 - Meadows - Dubai,16600000.0,"Meadows 3, Meadows, Dubai",5.0,4.0,7719.0,Espace Real Estate ,"Verified, SuperAgent",Villa,35000.0,3,Dubai,Meadows 3,Meadows,1,1,0,0,16565000.0,0.002108433734939759,2150.537634408602,16.6
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Blue Beach Residence - Ajmal Makan City - Sharjah Waterfront City - Sharjah,1237000.0,"Blue Beach Residence, Ajmal Makan City, Sharjah Waterfront City, Sharjah",2.0,3.0,1584.0,City Edge ,"SuperAgent, First Sale",Apartment,0.0,4,Sharjah,Blue Beach Residence,"Ajmal Makan City,  Sharjah Waterfront City",0,1,1,0,1237000.0,0.0,780.9343434343434,1.24
Land - Studio for sale in Al Helio 2 - Al Helio - Ajman,595000.0,"Al Helio 2, Al Helio, Ajman",0.0,0.0,2260.0,Al Aaraf Real Estate ,SuperAgent,Land,0.0,3,Ajman,Al Helio 2,Al Helio,0,1,0,0,595000.0,0.0,263.27433628318585,0.6
Apartment - 4 Bedrooms - 5 Bathrooms for sale in Stella Maris - Dubai Marina - Dubai,15200000.0,"Stella Maris, Dubai Marina, Dubai",4.0,5.0,3761.0,MAVRIX LUXURY PROPERTIES L.L.C ,"Verified, SuperAgent",Apartment,32000.0,3,Dubai,Stella Maris,Dubai Marina,1,1,0,0,15168000.0,0.002105263157894737,4041.4783302313213,15.2
Villa - 4 Bedrooms - 4 Bathrooms for sale in Sobha Reserve - Wadi Al Safa 2 - Dubai,8800000.0,"Sobha Reserve, Wadi Al Safa 2, Dubai",4.0,4.0,4671.0,fam Properties - Branch 10 ,"Verified, SuperAgent",Villa,0.0,3,Dubai,Sobha Reserve,Wadi Al Safa 2,1,1,0,0,8800000.0,0.0,1883.9648897452366,8.8
Villa - 5 Bedrooms - 6 Bathrooms for sale in Legacy Large - Legacy - Jumeirah Park - Dubai,12500000.0,"Legacy Large, Legacy, Jumeirah Park, Dubai",5.0,6.0,5027.0,betterhomes - Motor City ,"Verified, SuperAgent",Villa,27000.0,4,Dubai,Legacy Large,"Legacy,  Jumeirah Park",1,1,0,0,12473000.0,0.00216,2486.5725084543465,12.5
Villa - 5 Bedrooms - 6 Bathrooms for sale in Amara - Tilal Al Ghaf - Dubai,8600000.0,"Amara, Tilal Al Ghaf, Dubai",5.0,6.0,5046.0,McCone Properties ,"Verified, SuperAgent",Villa,0.0,3,Dubai,Amara,Tilal Al Ghaf,1,1,0,0,8600000.0,0.0,1704.3202536662702,8.6
Villa - 4 Bedrooms - 6 Bathrooms for sale in Saro - Masaar - Tilal City - Sharjah,4440000.0,"Saro, Masaar, Tilal City, Sharjah",4.0,6.0,3780.0,City Edge ,First Sale,Villa,0.0,4,Sharjah,Saro,"Masaar,  Tilal City",0,0,1,0,4440000.0,0.0,1174.6031746031747,4.44
Townhouse - 4 Bedrooms - 6 Bathrooms for sale in The View Island - Ajmal Makan City - Sharjah Waterfront City - Sharjah,2480000.0,"The View Island, Ajmal Makan City, Sharjah Waterfront City, Sharjah",4.0,6.0,3315.0,City Edge ,First Sale,Townhouse,0.0,4,Sharjah,The View Island,"Ajmal Makan City,  Sharjah Waterfront City",0,0,1,0,2480000.0,0.0,748.1146304675716,2.48
Land - Studio for sale in Basatin Al Serra - Al Serra Residential Area - Umm Al Quwain,450000.0,"Basatin Al Serra, Al Serra Residential Area, Umm Al Quwain",0.0,0.0,3014.0,Awtan Real Estate LLC ,SuperAgent,Land,0.0,3,Umm Al Quwain,Basatin Al Serra,Al Serra Residential Area,0,1,0,0,450000.0,0.0,149.30325149303252,0.45
Villa - 4 Bedrooms - 6 Bathrooms for sale in Al Helio 2 - Al Helio - Ajman,1650000.0,"Al Helio 2, Al Helio, Ajman",4.0,6.0,3400.0,Al Fares Real Estate L.L.C - Ajman ,"SuperAgent, First Sale",Villa,0.0,3,Ajman,Al Helio 2,Al Helio,0,1,1,0,1650000.0,0.0,485.29411764705884,1.65
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Bayfront Marina Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1700166.0,"Bayfront Marina Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",2.0,2.0,6542.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Bayfront Marina Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1700166.0,0.0,259.88474472638336,1.7
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Bayfront Marina Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1699880.0,"Bayfront Marina Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",2.0,2.0,654.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Bayfront Marina Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1699880.0,0.0,2599.204892966361,1.7
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Arabella Townhouses 1 - Arabella Townhouses - Mudon - Dubai,4000000.0,"Arabella Townhouses 1, Arabella Townhouses, Mudon, Dubai",3.0,4.0,3645.0,Ray Wood Properties ,Verified,Townhouse,0.0,4,Dubai,Arabella Townhouses 1,"Arabella Townhouses,  Mudon",1,0,0,0,4000000.0,0.0,1097.3936899862827,4.0
Apartment - 1 Bedroom - 2 Bathrooms for sale in Canalside Marina Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1698201.0,"Canalside Marina Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",1.0,2.0,653.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Canalside Marina Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1698201.0,0.0,2600.614088820827,1.7
Apartment - 1 Bedroom - 1 Bathroom for sale in Aquamarine Beach Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1562390.0,"Aquamarine Beach Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",1.0,1.0,665.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Aquamarine Beach Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1562390.0,0.0,2349.4586466165415,1.56
Apartment - 1 Bedroom - 1 Bathroom for sale in Aquamarine Beach Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1560618.0,"Aquamarine Beach Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",1.0,1.0,664.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Aquamarine Beach Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1560618.0,0.0,2350.328313253012,1.56
Apartment - 1 Bedroom - 1 Bathroom for sale in Canalside Marina Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1385991.0,"Canalside Marina Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",1.0,1.0,513.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Canalside Marina Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1385991.0,0.0,2701.7368421052633,1.39
Apartment - 1 Bedroom - 1 Bathroom for sale in Bayfront Marina Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1361464.0,"Bayfront Marina Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",1.0,1.0,514.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Bayfront Marina Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1361464.0,0.0,2648.7626459143967,1.36
Apartment - 1 Bedroom - 1 Bathroom for sale in Bayfront Marina Residences - Siniyah Island - Umm Al Quwain Marina - Umm Al Quwain,1361000.0,"Bayfront Marina Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",1.0,1.0,514.0,ADROIT REAL ESTATE LLC ,"SuperAgent, First Sale",Apartment,0.0,4,Umm Al Quwain,Bayfront Marina Residences,"Siniyah Island,  Umm Al Quwain Marina",0,1,1,0,1361000.0,0.0,2647.859922178988,1.36
Apartment - 1 Bedroom - 2 Bathrooms for sale in 350 Riverside Crescent - Sobha Hartland II - Bukadra - Dubai,1980885.0,"350 Riverside Crescent, Sobha Hartland II, Bukadra, Dubai",1.0,2.0,842.0,HOUSE & HEDGES REAL ESTATE ,"SuperAgent, First Sale",Apartment,0.0,4,Dubai,350 Riverside Crescent,"Sobha Hartland II,  Bukadra",0,1,1,0,1980885.0,0.0,2352.5950118764845,1.98
Villa - 4 Bedrooms - 5 Bathrooms for sale in District One Villas - District One - Mohammed Bin Rashid City - Dubai,17900000.0,"District One Villas, District One, Mohammed Bin Rashid City, Dubai",4.0,5.0,6135.0,Provident Real Estate ,"Verified, SuperAgent",Villa,38000.0,4,Dubai,District One Villas,"District One,  Mohammed Bin Rashid City",1,1,0,0,17862000.0,0.002122905027932961,2917.685411572942,17.9
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Palace Residence North - Dubai Creek Harbour (The Lagoons) - Dubai,3150000.0,"Palace Residence North, Dubai Creek Harbour (The Lagoons), Dubai",2.0,2.0,1122.0,Tamani Properties ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Palace Residence North,Dubai Creek Harbour (The Lagoons),1,1,0,0,3150000.0,0.0,2807.486631016043,3.15
Villa - 5 Bedrooms - 7 Bathrooms for sale in Alreeman - Al Shamkha - Abu Dhabi,4350000.0,"Alreeman, Al Shamkha, Abu Dhabi",5.0,7.0,5489.0,Lamaison Real Estate LLC ,SuperAgent,Villa,0.0,3,Abu Dhabi,Alreeman,Al Shamkha,0,1,0,0,4350000.0,0.0,792.4940790672254,4.35
Townhouse - 5 Bedrooms - 7 Bathrooms for sale in Al Helio 2 - Al Helio - Ajman,1200000.0,"Al Helio 2, Al Helio, Ajman",5.0,7.0,1722.0,Droob Real Estate ,"SuperAgent, First Sale",Townhouse,0.0,3,Ajman,Al Helio 2,Al Helio,0,1,1,0,1200000.0,0.0,696.8641114982578,1.2
Townhouse - 4 Bedrooms - 5 Bathrooms for sale in Phase 1 - Masaar 3 - Al Rowdat Suburb - Sharjah,2850000.0,"Phase 1, Masaar 3, Al Rowdat Suburb, Sharjah",4.0,5.0,2559.0,City Edge ,SuperAgent,Townhouse,0.0,4,Sharjah,Phase 1,"Masaar 3,  Al Rowdat Suburb",0,1,0,0,2850000.0,0.0,1113.7162954279015,2.85
Villa - 5 Bedrooms - 6 Bathrooms for sale in Phase 4 - Masaar 3 - Al Rowdat Suburb - Sharjah,6305000.0,"Phase 4, Masaar 3, Al Rowdat Suburb, Sharjah",5.0,6.0,6425.0,REKAZ AL DAR PROPERTIES L.L.C ,"SuperAgent, First Sale",Villa,0.0,4,Sharjah,Phase 4,"Masaar 3,  Al Rowdat Suburb",0,1,1,0,6305000.0,0.0,981.3229571984435,6.3
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Pacific Samoa - Pacific - Al Marjan Island - Ras Al Khaimah,1225000.0,"Pacific Samoa, Pacific, Al Marjan Island, Ras Al Khaimah",2.0,3.0,1011.0,Hunt & Harris Real Estate RAK ,SuperAgent,Apartment,0.0,4,Ras Al Khaimah,Pacific Samoa,"Pacific,  Al Marjan Island",0,1,0,0,1225000.0,0.0,1211.6716122650841,1.23
Villa - 4 Bedrooms - 5 Bathrooms for sale in Phase 4 - Masaar 3 - Al Rowdat Suburb - Sharjah,4675000.0,"Phase 4, Masaar 3, Al Rowdat Suburb, Sharjah",4.0,5.0,3765.0,REKAZ AL DAR PROPERTIES L.L.C ,"SuperAgent, First Sale",Villa,0.0,4,Sharjah,Phase 4,"Masaar 3,  Al Rowdat Suburb",0,1,1,0,4675000.0,0.0,1241.6998671978752,4.68
Townhouse - 4 Bedrooms - 5 Bathrooms for sale in Phase 4 - Masaar 3 - Al Rowdat Suburb - Sharjah,3550000.0,"Phase 4, Masaar 3, Al Rowdat Suburb, Sharjah",4.0,5.0,3139.0,REKAZ AL DAR PROPERTIES L.L.C ,"SuperAgent, First Sale",Townhouse,0.0,4,Sharjah,Phase 4,"Masaar 3,  Al Rowdat Suburb",0,1,1,0,3550000.0,0.0,1130.9334182860784,3.55
Villa - 5 Bedrooms - 6 Bathrooms for sale in Ponderosa - The Villa - Dubai,15499990.0,"Ponderosa, The Villa, Dubai",5.0,6.0,5700.0,Allsopp & Allsopp - Motor City Sales ,"Verified, SuperAgent",Villa,0.0,3,Dubai,Ponderosa,The Villa,1,1,0,0,15499990.0,0.0,2719.29649122807,15.5
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Phase 4 - Masaar 3 - Al Rowdat Suburb - Sharjah,2915000.0,"Phase 4, Masaar 3, Al Rowdat Suburb, Sharjah",3.0,4.0,2342.0,REKAZ AL DAR PROPERTIES L.L.C ,"SuperAgent, First Sale",Townhouse,0.0,4,Sharjah,Phase 4,"Masaar 3,  Al Rowdat Suburb",0,1,1,0,2915000.0,0.0,1244.66268146883,2.92
Villa - 3 Bedrooms - 4 Bathrooms for sale in Sidra Villas I - Sidra Villas - Dubai Hills Estate - Dubai,8680000.0,"Sidra Villas I, Sidra Villas, Dubai Hills Estate, Dubai",3.0,4.0,4786.0,LUXURYX AGENTS REAL ESTATE L.L.C ,"Verified, SuperAgent",Villa,19000.0,4,Dubai,Sidra Villas I,"Sidra Villas,  Dubai Hills Estate",1,1,0,0,8661000.0,0.0021889400921658985,1813.6230672795655,8.68
Townhouse - 4 Bedrooms - 3 Bathrooms for sale in Mira 4 - Mira - Reem - Dubai,4000000.0,"Mira 4, Mira, Reem, Dubai",4.0,3.0,2524.0,haus & haus ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Mira 4,"Mira,  Reem",1,1,0,0,4000000.0,0.0,1584.7860538827258,4.0
Apartment - 3 Bedrooms - 3 Bathrooms for sale in Sadaf 5 - Sadaf - Jumeirah Beach Residence - Dubai,3100000.0,"Sadaf 5, Sadaf, Jumeirah Beach Residence, Dubai",3.0,3.0,1797.0,Livstate ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Sadaf 5,"Sadaf,  Jumeirah Beach Residence",1,1,0,0,3100000.0,0.0,1725.097384529772,3.1
Townhouse - 2 Bedrooms - 3 Bathrooms for sale in Bermuda - Mina Al Arab - Ras Al Khaimah,2649999.0,"Bermuda, Mina Al Arab, Ras Al Khaimah",2.0,3.0,2200.0,Serenity Home Real Estate FZ-LLC ,SuperAgent,Townhouse,0.0,3,Ras Al Khaimah,Bermuda,Mina Al Arab,0,1,0,0,2649999.0,0.0,1204.545,2.65
Villa - 4 Bedrooms - 5 Bathrooms for sale in Bungalows Area - Green Community - Dubai Investment Park (DIP) - Dubai,8250000.0,"Bungalows Area, Green Community, Dubai Investment Park (DIP), Dubai",4.0,5.0,10632.0,Palladium Alpha Real Estate ,"Verified, SuperAgent",Villa,18000.0,4,Dubai,Bungalows Area,"Green Community,  Dubai Investment Park (DIP)",1,1,0,0,8232000.0,0.002181818181818182,775.9593679458239,8.25
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Verve City Walk Tower B - Verve City Walk - City Walk - Dubai,3800000.0,"Verve City Walk Tower B, Verve City Walk, City Walk, Dubai",2.0,2.0,1174.0,Amber Homes Real Estate LLC ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Verve City Walk Tower B,"Verve City Walk,  City Walk",1,1,0,0,3800000.0,0.0,3236.7972742759794,3.8
Villa - 5 Bedrooms - 7 Bathrooms for sale in Alaya - Tilal Al Ghaf - Dubai,13000000.0,"Alaya, Tilal Al Ghaf, Dubai",5.0,7.0,6506.0,Croswell Real Estate ,"Verified, SuperAgent",Villa,0.0,3,Dubai,Alaya,Tilal Al Ghaf,1,1,0,0,13000000.0,0.0,1998.1555487242545,13.0
Apartment - 3 Bedrooms - 2 Bathrooms for sale in The Gate - Aljada - Sharjah,2446000.0,"The Gate, Aljada, Sharjah",3.0,2.0,1988.0,REKAZ AL DAR PROPERTIES L.L.C ,"SuperAgent, First Sale",Apartment,0.0,3,Sharjah,The Gate,Aljada,0,1,1,0,2446000.0,0.0,1230.3822937625755,2.45
Apartment - 2 Bedrooms - 2 Bathrooms for sale in The Gate - Aljada - Sharjah,1657000.0,"The Gate, Aljada, Sharjah",2.0,2.0,1308.0,REKAZ AL DAR PROPERTIES L.L.C ,"SuperAgent, First Sale",Apartment,0.0,3,Sharjah,The Gate,Aljada,0,1,1,0,1657000.0,0.0,1266.8195718654433,1.66
Villa - 4 Bedrooms - 5 Bathrooms for sale in Bungalows Area - Green Community - Dubai Investment Park (DIP) - Dubai,8200000.0,"Bungalows Area, Green Community, Dubai Investment Park (DIP), Dubai",4.0,5.0,10010.0,Huspy Dubai ,"Verified, SuperAgent",Villa,18000.0,4,Dubai,Bungalows Area,"Green Community,  Dubai Investment Park (DIP)",1,1,0,0,8182000.0,0.0021951219512195124,819.1808191808192,8.2
Villa - 5 Bedrooms - 6 Bathrooms for sale in The Field - DAMAC Hills - Dubai,16500000.0,"The Field, DAMAC Hills, Dubai",5.0,6.0,5250.0,Irwin Real Estate L.L.C ,"Verified, SuperAgent",Villa,35000.0,3,Dubai,The Field,DAMAC Hills,1,1,0,0,16465000.0,0.0021212121212121214,3142.8571428571427,16.5
Apartment - 1 Bedroom - 1 Bathroom for sale in Bay Residences - Hayat Island - Mina Al Arab - Ras Al Khaimah,1290000.0,"Bay Residences, Hayat Island, Mina Al Arab, Ras Al Khaimah",1.0,1.0,795.0,Flash Real Estate LLC - RAK ,SuperAgent,Apartment,0.0,4,Ras Al Khaimah,Bay Residences,"Hayat Island,  Mina Al Arab",0,1,0,0,1290000.0,0.0,1622.6415094339623,1.29
Apartment - 3 Bedrooms - 3 Bathrooms for sale in One Za'abeel The Residences - Zabeel 1 - Zabeel - Dubai,12800000.0,"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai",3.0,3.0,2436.0,Driven Properties ,"Verified, SuperAgent",Apartment,90000.0,4,Dubai,One Za'abeel The Residences,"Zabeel 1,  Zabeel",1,1,0,0,12710000.0,0.00703125,5254.515599343185,12.8
Townhouse - 4 Bedrooms - 4 Bathrooms for sale in Mira 5 - Mira - Reem - Dubai,4400000.0,"Mira 5, Mira, Reem, Dubai",4.0,4.0,2558.0,Treo Homes ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Mira 5,"Mira,  Reem",1,1,0,0,4400000.0,0.0,1720.0938232994527,4.4
Villa - 4 Bedrooms - 6 Bathrooms for sale in Hayyan - Sharjah,5400000.0,"Hayyan, Sharjah",4.0,6.0,5500.0,City Edge ,First Sale,Villa,0.0,2,Sharjah,Hayyan,,0,0,1,0,5400000.0,0.0,981.8181818181819,5.4
Townhouse - 2 Bedrooms - 3 Bathrooms for sale in Phase 2 - Masaar 3 - Al Rowdat Suburb - Sharjah,1800000.0,"Phase 2, Masaar 3, Al Rowdat Suburb, Sharjah",2.0,3.0,1900.0,City Edge ,First Sale,Townhouse,0.0,4,Sharjah,Phase 2,"Masaar 3,  Al Rowdat Suburb",0,0,1,0,1800000.0,0.0,947.3684210526316,1.8
Apartment - 1 Bedroom - 2 Bathrooms for sale in The Serene - Sobha Central - Sheikh Zayed Road - Dubai,1885893.0,"The Serene, Sobha Central, Sheikh Zayed Road, Dubai",1.0,2.0,644.0,HOUSE & HEDGES REAL ESTATE ,"SuperAgent, First Sale",Apartment,0.0,4,Dubai,The Serene,"Sobha Central,  Sheikh Zayed Road",0,1,1,0,1885893.0,0.0,2928.4052795031057,1.89
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Orra Marina - Dubai Marina - Dubai,2875000.0,"Orra Marina, Dubai Marina, Dubai",2.0,2.0,1318.0,Driven Properties ,"Verified, SuperAgent",Apartment,23000.0,3,Dubai,Orra Marina,Dubai Marina,1,1,0,0,2852000.0,0.008,2181.3353566009105,2.88
Villa - 4 Bedrooms - 5 Bathrooms for sale in Fay Alreeman - Al Shamkha - Abu Dhabi,3900000.0,"Fay Alreeman, Al Shamkha, Abu Dhabi",4.0,5.0,5481.0,First Choice Properties ,SuperAgent,Villa,0.0,3,Abu Dhabi,Fay Alreeman,Al Shamkha,0,1,0,0,3900000.0,0.0,711.5489874110564,3.9
Apartment - 1 Bedroom - 2 Bathrooms for sale in City Apartments - District 11 - Jumeirah Village Circle - Dubai,888000.0,"City Apartments, District 11, Jumeirah Village Circle, Dubai",1.0,2.0,843.0,Sensatori Properties LLC ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,City Apartments,"District 11,  Jumeirah Village Circle",1,1,0,0,888000.0,0.0,1053.3807829181494,0.89
Villa - 3 Bedrooms - 4 Bathrooms for sale in Sidra Villas II - Sidra Villas - Dubai Hills Estate - Dubai,8250000.0,"Sidra Villas II, Sidra Villas, Dubai Hills Estate, Dubai",3.0,4.0,3250.0,betterhomes - Motor City ,"Verified, SuperAgent",Villa,18000.0,4,Dubai,Sidra Villas II,"Sidra Villas,  Dubai Hills Estate",1,1,0,0,8232000.0,0.002181818181818182,2538.4615384615386,8.25
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Central Park Plaza A - Central Park Plaza - Central Park at City Walk - City Walk - Dubai,5100000.0,"Central Park Plaza A, Central Park Plaza, Central Park at City Walk, City Walk, Dubai",2.0,3.0,1283.0,Amber Homes Real Estate LLC ,"Verified, SuperAgent",Apartment,0.0,5,Dubai,Central Park Plaza A,"Central Park Plaza,  Central Park at City Walk,  City Walk",1,1,0,0,5100000.0,0.0,3975.058456742011,5.1
Townhouse - 4 Bedrooms - 4 Bathrooms for sale in Camelia 2 - Camelia - Arabian Ranches 2 - Dubai,4495000.0,"Camelia 2, Camelia, Arabian Ranches 2, Dubai",4.0,4.0,2143.0,Treo Homes ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Camelia 2,"Camelia,  Arabian Ranches 2",1,1,0,0,4495000.0,0.0,2097.5268315445637,4.5
Villa - 5 Bedrooms - 5 Bathrooms for sale in Farm Gardens 2 - Farm Gardens - The Valley - Dubai,10475000.0,"Farm Gardens 2, Farm Gardens, The Valley, Dubai",5.0,5.0,9302.0,R N S REAL ESTATE BROKERAGE L.L.C ,"Verified, SuperAgent",Villa,0.0,4,Dubai,Farm Gardens 2,"Farm Gardens,  The Valley",1,1,0,0,10475000.0,0.0,1126.1019135669749,10.48
Apartment - 1 Bedroom - 2 Bathrooms for sale in MISK Apartments - Aljada - Sharjah,1049500.0,"MISK Apartments, Aljada, Sharjah",1.0,2.0,920.0,REKAZ AL DAR PROPERTIES L.L.C ,SuperAgent,Apartment,0.0,3,Sharjah,MISK Apartments,Aljada,0,1,0,0,1049500.0,0.0,1140.7608695652175,1.05
Villa - 4 Bedrooms - 4 Bathrooms for sale in Palma - Arabian Ranches 2 - Dubai,8600000.0,"Palma, Arabian Ranches 2, Dubai",4.0,4.0,3583.0,haus & haus ,"Verified, SuperAgent",Villa,19000.0,3,Dubai,Palma,Arabian Ranches 2,1,1,0,0,8581000.0,0.0022093023255813954,2400.2232765838685,8.6
Apartment - 3 Bedrooms - 4 Bathrooms for sale in Murjan 5 - Murjan - Jumeirah Beach Residence - Dubai,3000000.0,"Murjan 5, Murjan, Jumeirah Beach Residence, Dubai",3.0,4.0,1882.0,Dacha Real Estate ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Murjan 5,"Murjan,  Jumeirah Beach Residence",1,1,0,0,3000000.0,0.0,1594.0488841657811,3.0
Villa - 4 Bedrooms - 7 Bathrooms for sale in Tilal Al Furjan - Al Furjan - Dubai,8400000.0,"Tilal Al Furjan, Al Furjan, Dubai",4.0,7.0,6090.0,McCone Properties ,"Verified, SuperAgent",Villa,18000.0,3,Dubai,Tilal Al Furjan,Al Furjan,1,1,0,0,8382000.0,0.002142857142857143,1379.3103448275863,8.4
Villa - 3 Bedrooms - 4 Bathrooms for sale in Saheel 1 - Saheel - Arabian Ranches - Dubai,8395000.0,"Saheel 1, Saheel, Arabian Ranches, Dubai",3.0,4.0,6395.0,fam Properties - Branch 3 ,"Verified, SuperAgent",Villa,18000.0,4,Dubai,Saheel 1,"Saheel,  Arabian Ranches",1,1,0,0,8377000.0,0.002144133412745682,1312.7443315089913,8.4
Apartment - 1 Bedroom - 2 Bathrooms for sale in The Palm Tower - Palm Jumeirah - Dubai,4657000.0,"The Palm Tower, Palm Jumeirah, Dubai",1.0,2.0,1054.0,Aeon & Trisl Real Estate Brokers ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,The Palm Tower,Palm Jumeirah,1,1,0,0,4657000.0,0.0,4418.4060721062615,4.66
Villa - 4 Bedrooms - 5 Bathrooms for sale in Serro 2 - The Heights Country Club  and  Wellness - Dubai,8344888.0,"Serro 2, The Heights Country Club & Wellness, Dubai",4.0,5.0,4308.0,ESTANCIA CAPITAL REAL ESTATE L.L.C ,"SuperAgent, First Sale",Villa,0.0,3,Dubai,Serro 2,The Heights Country Club & Wellness,0,1,1,0,8344888.0,0.0,1937.0677808727949,8.34
Apartment - 3 Bedrooms - 4 Bathrooms for sale in Rimal Residences - Maryam Island - Al Khan - Sharjah,1624000.0,"Rimal Residences, Maryam Island, Al Khan, Sharjah",3.0,4.0,1560.0,FUTURE VISION REAL ESTATE ,SuperAgent,Apartment,0.0,4,Sharjah,Rimal Residences,"Maryam Island,  Al Khan",0,1,0,0,1624000.0,0.0,1041.025641025641,1.62
Villa - 5 Bedrooms - 5 Bathrooms for sale in Farm Gardens 2 - Farm Gardens - The Valley - Dubai,9625000.0,"Farm Gardens 2, Farm Gardens, The Valley, Dubai",5.0,5.0,9795.0,R N S REAL ESTATE BROKERAGE L.L.C ,"Verified, SuperAgent",Villa,0.0,4,Dubai,Farm Gardens 2,"Farm Gardens,  The Valley",1,1,0,0,9625000.0,0.0,982.6442062276672,9.62
Villa - 5 Bedrooms - 7 Bathrooms for sale in Sun Island - Ajmal Makan City - Sharjah Waterfront City - Sharjah,4080000.0,"Sun Island, Ajmal Makan City, Sharjah Waterfront City, Sharjah",5.0,7.0,3800.0,City Edge ,"SuperAgent, First Sale",Villa,0.0,4,Sharjah,Sun Island,"Ajmal Makan City,  Sharjah Waterfront City",0,1,1,0,4080000.0,0.0,1073.6842105263158,4.08
Villa - 4 Bedrooms - 5 Bathrooms for sale in Aura Gardens - Tilal Al Ghaf - Dubai,6680000.0,"Aura Gardens, Tilal Al Ghaf, Dubai",4.0,5.0,2568.0,Vivid Realty Real Estate LLC ,"Verified, SuperAgent",Villa,15000.0,3,Dubai,Aura Gardens,Tilal Al Ghaf,1,1,0,0,6665000.0,0.002245508982035928,2601.246105919003,6.68
Villa - 4 Bedrooms - 7 Bathrooms for sale in Phase 4 - Masaar 3 - Al Rowdat Suburb - Sharjah,4485000.0,"Phase 4, Masaar 3, Al Rowdat Suburb, Sharjah",4.0,7.0,3800.0,City Edge ,SuperAgent,Villa,0.0,4,Sharjah,Phase 4,"Masaar 3,  Al Rowdat Suburb",0,1,0,0,4485000.0,0.0,1180.2631578947369,4.49
